NAME	DESCRIPTION	MGH-BrCa-H-74_htsqct	MGH-BrCa-H-68_htsqct	MGH-BrCa-H-66_htsqct	MGH-BrCa-H-59_htsqct	MGH-BrCa-H-11_htsqct	HD-5_htsqct	HD-4_htsqct	HD-3-1_htsqct	HD-2-1_htsqct	HD-1_htsqct
PNPT1	PNPT1	9.32776449177697	0	12.7994630049507	0	10.072507250458	1.26994924996499	23.4619827048506	30.5812039408487	30.0480097980037	13.3981996147942
RAB1A	RAB1A	18.6555289835539	17.9395793186644	23.0390334089112	31.1624546321681	15.108760875687	35.5585789990196	36.723103364114	27.3046463757578	27.7366244289265	47.7674942788315
ACTR2	ACTR2	176.06155478229	182.385723073088	140.794093054457	195.473579056327	204.248063689843	345.426195990476	413.134912846282	572.305388035883	364.04319562966	689.716014952884
PREB	PREB	17.4895584220818	11.2122370741653	7.67967780297039	2.83295042110619	14.5491771395504	1.26994924996499	0	8.73748684024248	2.31138536907721	2.91265209017265
PREPL	PREPL	4.66388224588849	5.97985977288814	17.0659506732675	11.3318016844248	11.1916747227311	1.26994924996499	2.04017240911744	45.871805911273	17.3353902680791	1.16506083606906
FBXO11	FBXO11	8.16179393030485	24.6669215631636	6.82638026930701	19.8306529477433	15.6683446118235	11.4295432496849	26.5222413185267	3.27655756509093	24.2695463753107	30.8741121558301
ATRAID	ATRAID	47.804793020357	48.5863606547162	40.1049840821787	73.656710948761	43.0879476825147	92.706295247444	70.3859481145517	79.7295674172127	121.347731876553	135.729587402046
LRPPRC	LRPPRC	55.9665869506618	39.616570995384	67.4105051594068	0	60.4350435027479	13.9694417496148	73.4462067282279	6.55311513018186	39.2935512743125	55.3403897132804
ACTR1A	ACTR1A	36.1450874056358	29.8992988644407	30.7187112118816	22.6636033688495	41.4091964741051	43.1782744988095	33.6628447504378	44.7796200562427	60.0960195960074	43.1072509345552
MYOF	MYOF	20.9874701064982	22.4244741483305	39.2516865485153	2.83295042110619	10.6320909865945	17.7792894995098	3.06025861367616	3.27655756509093	53.1618634887758	45.4373726066934
ATAD1	ATAD1	0	0	0	0	11.7512584588677	6.34974624982493	0	6.55311513018186	25.4252390598493	15.1457908688978
KIF20B	KIF20B	58.2985280736061	156.223836566703	69.9703977603969	130.315719370885	113.035914699584	88.896447497549	95.8881032285198	64.4389654467883	50.8504781196986	60.5831634755911
EXOC6	EXOC6	40.8089696515243	46.3439132398831	31.5720087455449	25.4965537899557	13.9895934034139	24.1290357493347	72.4261205236692	65.5311513018186	19.6467756371563	55.3403897132804
DNAJC13	DNAJC13	54.8006163891897	23.9194390915526	29.0121161445548	5.66590084221238	12.8704259311408	3.80984774989496	24.4820689094093	53.5171068964852	35.8264732206967	18.0584429590704
ANXA7	ANXA7	419.749402129964	290.023198985075	400.196543288124	325.789298427212	337.428992890343	210.811575494188	252.981378730563	471.824289373094	321.282566301732	206.215767984224
ASCC1	ASCC1	11.6597056147212	11.9597195457763	11.9461654712873	2.83295042110619	10.6320909865945	0	25.502155113968	13.1062302603637	13.8683122144633	10.4855475246215
RPS24	RPS24	54.8006163891897	82.223071877212	173.219399333665	25.4965537899557	152.76635996528	358.125688490126	320.307068231438	443.427457142306	374.444429790508	602.918982665739
ATIC	ATIC	2.33194112294424	32.8892287508848	14.5060580722774	5.66590084221238	29.6579380152374	35.5585789990196	41.8235343869076	28.3968322307881	18.4910829526177	25.0488079754848
SMARCAL1	SMARCAL1	0	14.2021669606093	4.26648766831688	0	20.145014500916	1.26994924996499	13.2611206592634	1.09218585503031	12.7126195299246	8.15542585248342
BARD1	BARD1	66.4603220039109	75.4957296327128	40.9582816158421	36.8283554743805	47.0050338354706	78.7368534978292	58.1449136598471	51.3327351864246	112.102190400245	29.709051319761
STAT4	STAT4	18.6555289835539	11.2122370741653	52.9044470871294	0	12.3108421950042	22.8590864993698	22.4418965002919	2.18437171006062	16.1796975835405	13.3981996147942
CARF	CARF	9.32776449177697	18.6870617902755	3.41319013465351	2.83295042110619	5.036253625229	0	1.02008620455872	10.9218585503031	1.1556926845386	16.8933821230014
ASNSD1	ASNSD1	3.49791168441637	8.2223071877212	5.97308273564364	0	7.83417230591177	10.1595939997199	10.2008620455872	15.2906019704243	8.08984879177023	16.3108517049668
METTL5	METTL5	3.49791168441637	18.6870617902755	17.9192482069309	0	13.4300096672773	6.34974624982493	14.2812068638221	17.474973680485	23.1138536907721	78.6416064346616
SSB	SSB	20.9874701064982	56.8086678424374	51.1978520198026	11.3318016844248	56.5179573497921	76.1969549978992	256.041637344239	103.75765622788	169.886824627175	390.87791050117
PPIG	PPIG	13.9916467376655	53.8187379559933	49.4912569524758	8.49885126331857	62.1137947111576	115.565381746814	190.756120252481	92.8357976775764	84.3655659713181	242.915184320399
FASTKD1	FASTKD1	0	7.47482471611018	5.11978520198026	0	2.79791868068278	8.8896447497549	0	6.55311513018186	27.7366244289265	2.33012167213812
OLA1	OLA1	32.6471757212194	38.8690885237729	16.2126531396042	0	30.7771054875105	16.5093402495448	48.9641378188186	39.3186907810912	25.4252390598493	103.107883992112
CIR1	CIR1	32.6471757212194	28.4043339212187	44.3714717504956	28.3295042110619	34.6941916404664	153.663859245763	213.198016752773	83.0061249823036	102.856648923936	250.488079754848
SSFA2	SSFA2	180.725437028179	97.9202037810434	49.4912569524758	152.979322739734	76.1033881145715	66.0373609981793	27.5423275230855	115.771700633213	50.8504781196986	47.1849638607969
WDR12	WDR12	24.4853817909146	0	0.853297533663377	16.9977025266371	5.59583736136555	0	27.5423275230855	14.198416115394	5.77846342269302	9.32048668855248
ABI2	ABI2	89.7797332333534	93.4353089513773	64.8506125584166	110.485066423141	44.7666988909244	24.1290357493347	29.5824999322029	54.6092927515155	53.1618634887758	11.0680779426561
SLC40A1	SLC40A1	1019.05827072663	1604.84486654886	1340.53042538516	654.41154727553	1185.19835313722	293.358276741912	268.282671798944	1965.93453905456	1293.2201139987	126.991631131528
SENP7	SENP7	64.1283808809667	59.7985977288814	34.9851988801984	104.819165580929	38.0516940572857	43.1782744988095	52.0243964324948	121.232629908364	79.7427952331637	64.6608764018329
COX17	COX17	55.9665869506618	34.3841936941068	47.7846618851491	42.4942563165929	43.6475314186513	71.1171579980392	30.6025861367616	45.871805911273	53.1618634887758	48.9325551149005
PARP9	PARP9	11.6597056147212	5.97985977288814	24.7456284762379	0	12.3108421950042	6.34974624982493	25.502155113968	29.4890180858184	41.6049366433898	23.3012167213812
USP8	USP8	20.9874701064982	55.3137028992153	17.0659506732675	2.83295042110619	47.5646175716072	78.7368534978292	82.6269825692564	114.679514778183	47.3834000660828	125.826570295459
SECISBP2L	SECISBP2L	48.9707635818291	35.8791586373289	63.9973150247532	45.3272067376991	59.3158760304748	119.375229496709	119.35008593337	97.2045410976976	76.2757171795479	90.2922147953522
TMOD3	TMOD3	274.003081945949	184.628170487921	180.899077136636	410.777811060398	265.242690928727	223.511067993838	143.83215484278	242.465259816729	98.2338781857814	69.9036501641436
SPPL2A	SPPL2A	9.32776449177697	5.23237730127713	25.5989260099013	5.66590084221238	18.4662632925063	27.9388834992297	40.8034481823488	2.18437171006062	12.7126195299246	37.8644771722445
APH1B	APH1B	22.1534406679703	8.2223071877212	9.38627287029714	25.4965537899557	10.6320909865945	20.3191879994398	11.2209482501459	42.5952483461821	5.77846342269302	18.0584429590704
PPCDC	PPCDC	3.49791168441637	6.72734224449916	5.11978520198026	2.83295042110619	5.59583736136555	16.5093402495448	6.12051722735232	1.09218585503031	3.46707805361581	9.32048668855248
UBL7	UBL7	19.8214995450261	31.3942638076628	30.7187112118816	2.83295042110619	24.0621006538719	34.2886297490546	84.6671549783738	22.9359029556365	47.3834000660828	111.84584026263
ARHGAP24	ARHGAP24	0	8.2223071877212	4.26648766831688	0	2.79791868068278	35.5585789990196	6.12051722735232	21.8437171006062	9.24554147630884	23.8837471394157
HERC3	HERC3	15.1576172991376	0	3.41319013465351	0	6.71500483363866	2.53989849992997	10.2008620455872	17.474973680485	32.3593951670809	40.7771292624171
HERC6	HERC6	87.4477921104091	20.9295092051085	31.5720087455449	14.164752105531	31.8962729597836	2.53989849992997	5.1004310227936	2.18437171006062	33.5150878516195	8.15542585248342
HERC5	HERC5	4.66388224588849	35.8791586373289	40.9582816158421	16.9977025266371	11.1916747227311	8.8896447497549	0	2.18437171006062	18.4910829526177	11.6506083606906
COPS4	COPS4	60.6304691965503	19.4345442618865	93.0094311693081	33.9954050532743	56.5179573497921	40.6383759988796	200.956982298068	84.0983108373339	80.8984879177023	92.0398060494558
HNRNPD	HNRNPD	38.47702852858	95.6777563662103	56.3176372217829	19.8306529477433	68.2692158086597	52.0679192485644	52.0243964324948	41.5030624911518	56.6289415423916	65.2434068198674
SEC31A	SEC31A	101.439438848075	88.9504141217111	100.689108972278	31.1624546321681	107.999661074355	215.891372494048	161.173620320278	115.771700633213	128.281887983785	147.380195762736
KIAA1109	KIAA1109	11.6597056147212	6.72734224449916	16.2126531396042	45.3272067376991	36.3729428488761	13.9694417496148	75.4863791373453	89.5592401124855	57.7846342269302	104.855475246215
RAP1GDS1	RAP1GDS1	92.1116743562976	141.274187134482	84.4764558326743	73.656710948761	69.3883832809328	31.7487312491247	54.0645688416122	109.218585503031	67.0301757032391	15.7283212869323
LARP1B	LARP1B	87.4477921104091	301.982918530851	140.794093054457	101.986215159823	221.595159510076	73.6570564979692	93.8479308194023	87.3748684024248	36.9821659052353	29.1265209017265
MMRN1	MMRN1	222.700377241175	64.2834925585476	87.0363484336644	96.3203143176105	87.8546465734391	87.6264982475841	58.1449136598471	211.88405587588	209.180375901487	16.3108517049668
PDE5A	PDE5A	978.24930107511	834.190438317896	756.021614825752	1243.66523486562	796.847240258454	250.180002243102	297.865171731146	1070.3421379297	728.086391259321	180.584429590704
NAAA	NAAA	4.66388224588849	5.23237730127713	5.11978520198026	5.66590084221238	5.59583736136555	11.4295432496849	46.9239654097012	10.9218585503031	33.5150878516195	63.4958155657638
NUP54	NUP54	10.4937350532491	2.98992988644407	11.0928679376239	0	2.23833494454622	5.07979699985995	13.2611206592634	27.3046463757578	13.8683122144633	5.8253041803453
BMP2K	BMP2K	17.4895584220818	56.0611853708264	26.4522235435647	33.9954050532743	33.5750241681933	12.6994924996499	11.2209482501459	38.2265049260609	2.31138536907721	12.8156691967597
G3BP2	G3BP2	461.72434234296	337.114594696569	420.675684096045	430.608464008141	351.978170029893	273.039088742472	157.093275502043	351.68384531976	434.540449386515	173.011534156255
SEPT11	SEPT11	427.911196060269	467.176544756886	445.421312572283	410.777811060398	505.863697467446	707.361732230497	450.878102414955	382.265049260609	234.605614961337	322.72185159113
SCARB2	SCARB2	5.82985280736061	1.49496494322204	9.38627287029714	11.3318016844248	8.95333977818488	1.26994924996499	0	0	13.8683122144633	11.6506083606906
CNOT6L	CNOT6L	13.9916467376655	8.2223071877212	27.3055210772281	19.8306529477433	21.8237657093256	22.8590864993698	15.3012930683808	14.198416115394	35.8264732206967	12.2331387787251
USO1	USO1	6.99582336883273	24.6669215631636	20.479140807921	16.9977025266371	26.8600193345546	1.26994924996499	30.6025861367616	0	76.2757171795479	26.2138688115539
ANXA3	ANXA3	64.1283808809667	75.4957296327128	29.0121161445548	33.9954050532743	22.3833494454622	96.516142997339	1315.91120388075	78.6373815621824	52.0061708042372	100.195231901939
PPA2	PPA2	24.4853817909146	24.6669215631636	17.0659506732675	11.3318016844248	26.3004355984181	22.8590864993698	81.6068963646977	45.871805911273	38.1378585897739	190.487446697291
CENPE	CENPE	2.33194112294424	35.8791586373289	17.0659506732675	2.83295042110619	20.7045982370525	7.61969549978992	21.4218102957331	15.2906019704243	6.93415610723163	7.57289543444889
CASP6	CASP6	11.6597056147212	26.9093689779966	17.9192482069309	33.9954050532743	41.9687802102416	119.375229496709	51.004310227936	16.3827878254547	40.4492439588511	29.709051319761
LEF1	LEF1	16.3235878606097	14.9496494322204	19.6258432742577	5.66590084221238	7.27458856977522	2.53989849992997	2.04017240911744	49.148363476364	10.4012341608474	14.5632604508633
HADH	HADH	76.95405705716	41.111535938606	51.1978520198026	79.3226117909734	60.4350435027479	63.4974624982493	66.3056032963169	48.0561776213337	30.0480097980037	25.6313383935193
EGF	EGF	637.785897125251	207.800127107863	294.387649113865	422.109612744822	293.781461471691	29.2088327491947	51.004310227936	226.082471991274	300.480097980037	8.73795627051795
PAPSS1	PAPSS1	107.269291655435	57.5561503140484	75.0901829623771	67.9908101065486	53.1604549329727	27.9388834992297	11.2209482501459	146.352904574062	98.2338781857814	9.32048668855248
SEC24B	SEC24B	24.4853817909146	11.2122370741653	29.0121161445548	11.3318016844248	22.9429331815988	6.34974624982493	40.8034481823488	5.46092927515155	9.24554147630884	23.8837471394157
PPP3CA	PPP3CA	19.8214995450261	23.1719566199416	12.7994630049507	5.66590084221238	19.5854307647794	6.34974624982493	3.06025861367616	5.46092927515155	2.31138536907721	4.66024334427624
MAPK8IP3	MAPK8IP3	19.8214995450261	14.9496494322204	4.26648766831688	8.49885126331857	8.39375604204833	1.26994924996499	6.12051722735232	1.09218585503031	2.31138536907721	2.33012167213812
RGS3	RGS3	43.1409107744685	30.6467813360517	20.479140807921	39.6613058954867	34.6941916404664	59.6876147483544	51.004310227936	18.5671595355153	18.4910829526177	12.2331387787251
GUCD1	GUCD1	36.1450874056358	33.6367112224958	30.7187112118816	50.9931075799114	26.8600193345546	5.07979699985995	3.06025861367616	5.46092927515155	11.556926845386	2.33012167213812
PARVG	PARVG	17.4895584220818	46.3439132398831	62.2907199574265	0	34.1346079043299	64.7674117482143	78.5466377510215	63.346779591758	109.790805031167	181.166960008739
PDE6H	PDE6H	3.49791168441637	8.96978965933222	1.70659506732675	8.49885126331857	2.23833494454622	1.26994924996499	7.14060343191105	4.36874342012124	4.62277073815442	5.8253041803453
ETV6	ETV6	48.9707635818291	53.0712554843823	39.2516865485153	39.6613058954867	34.6941916404664	6.34974624982493	1.02008620455872	8.73748684024248	15.0240048990019	8.73795627051795
GABARAPL1	GABARAPL1	8.16179393030485	8.2223071877212	23.8923309425745	22.6636033688495	12.8704259311408	11.4295432496849	10.2008620455872	0	6.93415610723163	5.8253041803453
CPNE8	CPNE8	31.4812051597473	0	27.3055210772281	19.8306529477433	15.6683446118235	27.9388834992297	20.4017240911744	22.9359029556365	23.1138536907721	50.0976159509696
FGD4	FGD4	13.9916467376655	21.6769916767195	8.53297533663377	14.164752105531	30.217521751374	12.6994924996499	20.4017240911744	16.3827878254547	48.5390927506214	16.8933821230014
SINHCAF	SINHCAF	5.82985280736061	11.9597195457763	14.5060580722774	8.49885126331857	11.1916747227311	1.26994924996499	12.2410344547046	27.3046463757578	19.6467756371563	16.8933821230014
ETNK1	ETNK1	9.32776449177697	0.747482471611018	5.11978520198026	2.83295042110619	12.8704259311408	8.8896447497549	9.18077584102849	18.5671595355153	1.1556926845386	6.40783459837983
ZCRB1	ZCRB1	18.6555289835539	17.9395793186644	17.0659506732675	8.49885126331857	19.0258470286429	64.7674117482143	93.8479308194023	18.5671595355153	21.9581610062335	115.341022770837
TAPBPL	TAPBPL	9.32776449177697	6.72734224449916	16.2126531396042	8.49885126331857	9.51292351432144	11.4295432496849	5.1004310227936	21.8437171006062	40.4492439588511	46.6024334427624
CD27	CD27	0	0.747482471611018	0	0	2.79791868068278	17.7792894995098	23.4619827048506	16.3827878254547	19.6467756371563	19.2235037951395
AMIGO2	AMIGO2	8.16179393030485	9.71727213094323	11.9461654712873	5.66590084221238	11.1916747227311	2.53989849992997	2.04017240911744	1.09218585503031	0	0
SCAF11	SCAF11	66.4603220039109	69.5158698598247	92.1561336356447	25.4965537899557	72.7458856977522	95.246193747374	98.9483618421959	107.03421379297	95.9224928167042	117.088614024941
GLIPR1	GLIPR1	10.4937350532491	11.9597195457763	13.652760538614	0	11.7512584588677	85.0865997476541	98.9483618421959	48.0561776213337	92.4554147630883	199.807933385844
DUSP6	DUSP6	10.4937350532491	6.72734224449916	10.2395704039605	0	1.11916747227311	7.61969549978992	16.3213792729395	15.2906019704243	46.2277073815442	23.8837471394157
POC1B	POC1B	211.040671626454	307.962778303739	246.602987228716	223.803083267389	176.828460619151	126.994924996499	247.880947707769	265.401162772365	137.527429460094	102.525353574077
SNRPF	SNRPF	12.8256761761933	28.4043339212187	18.7725457405943	2.83295042110619	10.6320909865945	35.5585789990196	52.0243964324948	19.6593453905456	31.2037024825423	62.9132851477293
NEDD1	NEDD1	44.3068813359406	44.1014658250501	13.652760538614	42.4942563165929	55.9583736136555	5.07979699985995	9.18077584102849	101.573284517819	40.4492439588511	26.7963992295884
SLC15A4	SLC15A4	0	27.6568514496077	9.38627287029714	0	12.8704259311408	1.26994924996499	7.14060343191105	0	0	6.99036501641436
TDG	TDG	1.16597056147212	12.7072020173873	7.67967780297039	5.66590084221238	6.71500483363866	5.07979699985995	9.18077584102849	13.1062302603637	11.556926845386	8.15542585248342
GLTP	GLTP	22.1534406679703	26.1618865063856	21.3324383415844	36.8283554743805	21.8237657093256	16.5093402495448	7.14060343191105	26.2124605207275	5.77846342269302	13.9807300328287
GIT2	GIT2	46.6388224588849	29.8992988644407	20.479140807921	8.49885126331857	28.5387705429643	8.8896447497549	29.5824999322029	13.1062302603637	28.8923171134651	13.9807300328287
TCHP	TCHP	0	8.96978965933222	5.97308273564364	0	1.11916747227311	27.9388834992297	22.4418965002919	8.73748684024248	19.6467756371563	18.0584429590704
NUP58	NUP58	4.66388224588849	17.9395793186644	6.82638026930701	0	4.47666988909244	7.61969549978992	3.06025861367616	4.36874342012124	10.4012341608474	9.32048668855248
MTMR6	MTMR6	11.6597056147212	4.48489482966611	22.1857358752478	2.83295042110619	20.145014500916	1.26994924996499	10.2008620455872	32.7655756509093	23.1138536907721	4.07771292624171
N4BP2L1	N4BP2L1	104.937350532491	81.475589405601	75.0901829623771	59.49195884323	54.8392061413824	16.5093402495448	16.3213792729395	7.64530098521217	18.4910829526177	5.8253041803453
SMARCC2	SMARCC2	106.103321093963	71.7583172746577	56.3176372217829	59.49195884323	65.4712971279769	34.2886297490546	93.8479308194023	52.4249210414549	38.1378585897739	161.943456213599
BRCA2	BRCA2	1.16597056147212	3.73741235805509	0.853297533663377	2.83295042110619	5.036253625229	34.2886297490546	5.1004310227936	0	19.6467756371563	14.5632604508633
KANSL2	KANSL2	5.82985280736061	13.4546844889983	2.55989260099013	0	5.59583736136555	3.80984774989496	3.06025861367616	44.7796200562427	12.7126195299246	32.0391729918992
CERS5	CERS5	18.6555289835539	14.9496494322204	6.82638026930701	8.49885126331857	16.2279283479601	12.6994924996499	14.2812068638221	26.2124605207275	24.2695463753107	25.0488079754848
ITGB7	ITGB7	5.82985280736061	19.4345442618865	17.0659506732675	2.83295042110619	38.0516940572857	21.5891372494048	26.5222413185267	13.1062302603637	5.77846342269302	17.4759125410359
LMBR1L	LMBR1L	0	0.747482471611018	17.0659506732675	0	6.71500483363866	6.34974624982493	17.3414654774983	0	1.1556926845386	12.2331387787251
C12orf10	C12orf10	1.16597056147212	8.2223071877212	13.652760538614	2.83295042110619	11.7512584588677	17.7792894995098	32.6427585458791	3.27655756509093	2.31138536907721	22.7186863033467
ESYT1	ESYT1	34.9791168441637	35.1316761657178	2.55989260099013	22.6636033688495	59.3158760304748	15.2393909995798	23.4619827048506	33.8577615059396	43.916322012467	24.4662775574503
TMBIM6	TMBIM6	888.469567841757	304.972848417295	468.460345981194	818.722671699689	575.811664484515	843.246301976751	591.649998644058	985.15164123734	1095.5966649426	510.296646198248
WDFY2	WDFY2	0	4.48489482966611	4.26648766831688	0	6.15542109750211	2.53989849992997	12.2410344547046	16.3827878254547	15.0240048990019	9.32048668855248
ESD	ESD	68.7922631268552	24.6669215631636	74.2368854287138	28.3295042110619	45.326282627061	195.572184494608	201.977068502627	73.1764522870308	70.4972537568549	256.313383935193
RB1	RB1	69.9582336883273	14.9496494322204	31.5720087455449	50.9931075799114	64.9117133918404	21.5891372494048	36.723103364114	36.0421332160002	26.5809317443879	19.806034213174
SBNO1	SBNO1	26.8173229138588	71.7583172746577	79.356670630694	33.9954050532743	84.4971441566198	30.4787819991597	80.586810160139	48.0561776213337	75.1200244950093	62.9132851477293
VPS37B	VPS37B	19.8214995450261	32.8892287508848	18.7725457405943	28.3295042110619	25.7408518622815	13.9694417496148	23.4619827048506	9.82967269527279	16.1796975835405	4.66024334427624
RHOF	RHOF	13.9916467376655	17.9395793186644	4.26648766831688	0	21.2641819731891	7.61969549978992	9.18077584102849	3.27655756509093	12.7126195299246	4.07771292624171
DENR	DENR	16.3235878606097	17.9395793186644	19.6258432742577	0	20.145014500916	17.7792894995098	17.3414654774983	17.474973680485	32.3593951670809	52.4277376231077
RBM26	RBM26	15.1576172991376	11.2122370741653	2.55989260099013	0	19.0258470286429	12.6994924996499	19.3816378866157	10.9218585503031	45.0720146970056	27.9614600656575
MBNL2	MBNL2	22.1534406679703	26.1618865063856	6.82638026930701	5.66590084221238	13.4300096672773	60.9575639983193	22.4418965002919	60.0702220266671	47.3834000660828	4.66024334427624
GRTP1	GRTP1	41.9749402129964	35.1316761657178	25.5989260099013	22.6636033688495	49.8029525161534	17.7792894995098	5.1004310227936	17.474973680485	5.77846342269302	23.3012167213812
CUL4A	CUL4A	22.1534406679703	34.3841936941068	41.8115791495055	0	45.8858663631975	13.9694417496148	0	18.5671595355153	4.62277073815442	5.8253041803453
TMX1	TMX1	51.3027047047734	38.8690885237729	23.0390334089112	62.3249092643362	34.1346079043299	26.6689342492647	45.9038792051424	36.0421332160002	86.6769513403953	41.3596596804516
PELI2	PELI2	29.149264036803	43.353983353439	27.3055210772281	14.164752105531	24.6216843900084	5.07979699985995	4.08034481823488	2.18437171006062	4.62277073815442	2.91265209017265
RTN1	RTN1	139.916467376655	33.6367112224958	88.7429435009912	87.8214630542919	64.3521296557038	20.3191879994398	3.06025861367616	5.46092927515155	2.31138536907721	5.8253041803453
SLC38A6	SLC38A6	1.16597056147212	2.98992988644407	30.7187112118816	2.83295042110619	5.036253625229	12.6994924996499	11.2209482501459	1.09218585503031	17.3353902680791	15.7283212869323
DCAF5	DCAF5	58.2985280736061	91.1928615365442	33.2786038128717	42.4942563165929	50.9221199884265	29.2088327491947	28.5624137276442	36.0421332160002	25.4252390598493	7.57289543444889
STON2	STON2	128.256761761933	122.587125344207	94.7160262366348	76.4896613698672	101.284656240716	132.074721996359	35.7030171595552	129.970116748607	104.012341608474	33.7867642460028
WARS	WARS	96.7755566021861	105.395028497154	122.874844847526	0	59.8754597666114	19.0492387494748	37.7431895686727	37.1343190710306	138.683122144633	66.4084676559364
NIPA2	NIPA2	4.66388224588849	6.72734224449916	5.97308273564364	0	8.39375604204833	2.53989849992997	5.1004310227936	5.46092927515155	4.62277073815442	2.33012167213812
SLC12A6	SLC12A6	3.49791168441637	16.4446143754424	1.70659506732675	16.9977025266371	7.83417230591177	6.34974624982493	1.02008620455872	6.55311513018186	10.4012341608474	10.4855475246215
MFAP1	MFAP1	4.66388224588849	7.47482471611018	9.38627287029714	0	4.47666988909244	8.8896447497549	7.14060343191105	0	4.62277073815442	5.8253041803453
TCF12	TCF12	10.4937350532491	20.1820267334975	41.8115791495055	39.6613058954867	35.253775376603	5.07979699985995	15.3012930683808	7.64530098521217	32.3593951670809	40.7771292624171
SERF2	SERF2	227.364259487064	300.487953587629	295.240946647528	155.812273160841	235.58475291349	1488.38052095896	415.175085255399	630.191238352489	367.510273683276	346.605598730546
BNIP2	BNIP2	573.657516244284	290.023198985075	330.226145527727	339.954050532743	367.08693090558	228.590864993698	235.639913253065	226.082471991274	156.018512412712	175.341655828394
GTF2A2	GTF2A2	54.8006163891897	59.7985977288814	148.473770857428	99.1532647387167	95.6888188793509	191.762336744713	185.655689229687	91.7436118225461	55.473248857853	181.749490426773
SRP14	SRP14	218.036494995287	156.223836566703	226.977143954458	203.972430319646	208.724733578935	676.882950231338	431.496464528339	327.655756509093	337.462263885272	539.423167099975
TLE3	TLE3	4.66388224588849	16.4446143754424	5.11978520198026	11.3318016844248	3.91708615295589	2.53989849992997	1.02008620455872	14.198416115394	3.46707805361581	4.66024334427624
ANP32A	ANP32A	10.4937350532491	14.2021669606093	10.2395704039605	16.9977025266371	18.4662632925063	17.7792894995098	29.5824999322029	7.64530098521217	17.3353902680791	42.5247205165207
COMMD4	COMMD4	3.49791168441637	2.24244741483305	12.7994630049507	0	6.15542109750211	7.61969549978992	6.12051722735232	12.0140444053334	1.1556926845386	19.2235037951395
UBE2Q2	UBE2Q2	124.758850077517	374.48871827712	303.773921984162	226.636033688495	258.527686095088	245.100205243242	126.490689365281	90.6514259675158	107.47941966209	73.3988326723508
PSTPIP1	PSTPIP1	2.33194112294424	23.1719566199416	21.3324383415844	0	21.8237657093256	6.34974624982493	19.3816378866157	1.09218585503031	35.8264732206967	37.2819467542099
ETFA	ETFA	762.544747202768	991.16175735621	1403.67444287625	923.541837280618	1138.19331930175	1539.17849095756	756.903963782571	1430.76347008971	931.488303738115	713.5997620923
BCL2A1	BCL2A1	4.66388224588849	2.98992988644407	11.9461654712873	0	6.15542109750211	15.2393909995798	11.2209482501459	5.46092927515155	17.3353902680791	48.9325551149005
HMG20A	HMG20A	11.6597056147212	6.72734224449916	7.67967780297039	5.66590084221238	7.83417230591177	13.9694417496148	11.2209482501459	13.1062302603637	24.2695463753107	6.99036501641436
SCAPER	SCAPER	2.33194112294424	24.6669215631636	25.5989260099013	8.49885126331857	6.71500483363866	29.2088327491947	143.83215484278	52.4249210414549	23.1138536907721	90.2922147953522
TSPAN3	TSPAN3	0	0.747482471611018	1.70659506732675	0	8.39375604204833	20.3191879994398	75.4863791373453	26.2124605207275	10.4012341608474	25.0488079754848
WDR61	WDR61	4.66388224588849	24.6669215631636	40.9582816158421	2.83295042110619	20.145014500916	31.7487312491247	62.225258478082	0	52.0061708042372	127.574161549562
NCOA2	NCOA2	31.4812051597473	95.6777563662103	37.5450914811886	28.3295042110619	53.1604549329727	11.4295432496849	32.6427585458791	56.7936644615761	48.5390927506214	9.32048668855248
MAN2C1	MAN2C1	26.8173229138588	19.4345442618865	33.2786038128717	14.164752105531	29.6579380152374	16.5093402495448	12.2410344547046	18.5671595355153	21.9581610062335	9.90301710658701
