NAME	DESCRIPTION	Breast-60_htsqct	HD-1_htsqct	HD-10_htsqct	HD-11-1_htsqct	HD-13-1_htsqct	HD-14-1_htsqct	HD-15-1_htsqct	HD-16-1_htsqct	HD-17-1_htsqct	HD-18-2_htsqct	HD-2-1_htsqct	HD-3-1_htsqct	HD-4_htsqct	HD-5_htsqct	HD-7_htsqct	HD-8_htsqct	HD-9_htsqct	MGH-BrCa-H-11_htsqct	MGH-BrCa-H-59_htsqct	MGH-BrCa-H-66_htsqct	MGH-BrCa-H-68_htsqct	MGH-BrCa-H-74_htsqct	MGH-BrCa-H-75_htsqct	MGH-BrCa-H31-TR-489_htsqct	MGH-BrCa-H38-TR467_htsqct	MGH-BrCa-H63-TR-491_htsqct	MGH-BrCa-H76-TR469_htsqct	MGH-BrCa-H81-TR492_htsqct	MGH-BrCa-H83-TR550_htsqct	MGH-BrCa-H84-TR551_htsqct	MGH-BrCa-H89-TR471_htsqct	MGH-BrCa-H92-TR472_htsqct
ABHD11-AS1	ABHD11-AS1	6.24562285643082	0	7.53223768022144	0.922058452039774	0	1.45562350374214	0	1.18171337904093	1.46450375468515	0	3.92021146937048	0	2.64136040152756	6.07416186674588	0	2.77315516366878	4.96115796843025	0	2.74168825381614	1.55861163826447	0.657373258504273	1.08627019151231	0.832050945112793	1.5076287428229	23.4834393768679	1.47650973016009	0	1.48733393875317	0.518032898974865	1.61123093959924	15.5572615437465	0.490146828354094
OSER1	OSER1	21.2351177118648	50.3427753638826	42.8758144874144	30.8889581433324	19.9875584497083	16.8436434004448	14.6391440583586	26.9824554881012	16.1095413015366	23.3014852679518	19.6010573468524	34.1859748224425	17.6090693435171	25.5114798403327	39.8557526075675	34.9417550622266	19.2244871276672	8.31125847744587	5.48337650763229	13.248198925248	13.1474651700855	9.77643172361079	5.82435661578955	8.04068662838879	18.7867515014943	16.241607031761	18.2340151558784	11.8986715100254	7.25246058564811	14.5010784563932	2.22246593482093	2.45073414177047
ABRACL	ABRACL	48.7158582801604	74.9547988751141	93.2838666550501	18.9021982668154	22.7131346019413	38.4700497417565	24.0837531282674	27.3763599477815	21.9675563202772	51.8987626422562	18.6210044795098	12.5948328293209	45.7835802931443	26.7263122136819	37.4030909086402	48.8075308805705	48.371290192195	12.7113364949172	10.9667530152646	11.6895872869835	6.57373258504273	2.17254038302462	14.1448660669175	11.5584870283089	14.0900636261207	8.85905838096053	5.73069047756179	14.1296724181551	9.32459218154757	6.84773149329678	7.22301428816804	9.31278973872779
CIAPIN1	CIAPIN1	14.989494855434	36.3586710961374	68.9489449189501	15.6749936846762	28.7699704957923	50.1150377716937	17.4725267793313	30.1336911655437	5.85801501874059	28.5972773743044	12.740687275454	22.4907729095017	22.8917901465722	21.8669827202852	19.6212935914178	32.1685998985578	8.06188169869916	13.200234052414	13.7084412690807	21.8205629357025	7.88847910205128	1.08627019151231	22.4653755180454	8.54322954266308	7.82781312562263	26.0850052328282	6.77263420075484	10.0395040865839	17.0950856661705	15.7095016610926	12.7791791252204	13.2339643655605
ZNF880	ZNF880	0	10.6279192434863	19.1202956497929	0	5.75399409915846	7.2781175187107	2.83338272097264	5.71161466536449	2.92900750937029	28.5972773743044	2.94015860202786	5.3977854982804	4.40226733587926	8.50382661344423	7.97115052151349	13.3111447856101	3.72086847632269	4.40007801747134	0	1.55861163826447	0	1.08627019151231	0.832050945112793	0.502542914274299	2.34834393768679	3.44518937037354	1.56291558478958	2.60283439281805	0	0.402807734899811	1.11123296741047	1.96058731341638
TSHZ2	TSHZ2	241.08104225823	1.11872834141961	2.89701449239286	0	0.908525384077651	0.207946214820306	0.472230453495439	0.196952229840155	552.1179155163	339.989853227842	0	13.494463745701	1.76090693435171	1.21483237334918	0	1.66389309820127	0.620144746053781	39.1118045997453	24.6751942843453	63.9030771688431	44.0440083197863	47.7958884265416	37.4422925300757	57.7924351415444	64.9708489426678	43.8031219947493	32.8212272805811	35.6960145300761	35.2262371302908	51.156582332276	32.7813725386088	32.3496906713702
TBCB	TBCB	38.7228617098711	42.5116769739453	52.1462608630715	17.9801398147756	19.6847166550158	19.1310517634681	34.4728231051671	16.543987306573	20.5030525655921	14.8282178977875	23.5212688162229	15.2937255784611	46.6640337603202	51.0229596806654	66.835031295767	85.4131790409983	78.1382380027765	69.9123507220447	68.5422063454036	70.9168295410332	80.8569107960256	74.9526432143494	81.5409926210538	111.564526968894	137.769511010958	75.3019962381645	96.3797943953573	66.9300272438928	109.822974582671	102.313164664552	54.4504154031129	110.283036379671
CDC42BPB	CDC42BPB	11.2421211415755	3.35618502425884	10.4292521726143	2.30514613009944	8.47957025139141	2.91124700748428	22.1948313142856	2.95428344760232	19.0385488109069	8.47326737016428	15.6808458774819	9.89594008018073	29.935417883979	14.5779884801901	8.5843159462453	19.9667171784152	16.1237633973983	31.778341237293	30.1585707919776	43.6411258714051	37.4702757347436	35.8469163199062	16.6410189022559	67.3407505127561	51.6635666291093	35.4362335238421	58.3488484988109	40.9016833157122	44.5508293118384	22.1544254194896	101.677816518058	81.3643735067797
ZDHHC17	ZDHHC17	1.24912457128616	31.883757730459	1.73820869543572	0	6.66251948323611	8.10990237799192	0.944460906990878	2.36342675808186	11.7160300374812	0	13.7207401427967	5.3977854982804	3.52181386870341	8.50382661344423	2.45266169892723	4.9916792946038	0	4.88897557496816	0	0.779305819132233	0	8.69016153209848	2.49615283533838	0	0	0	0	4.09016833157122	4.14426319179892	3.22246187919849	0	2.45073414177047
ITGA2B	ITGA2B	3689.91398357933	392.114283667575	467.578139072208	6090.65710494873	2820.06279217703	1493.26176862461	6988.06625082551	1895.07435552197	1917.03541488286	1554.84456242514	2504.03507606039	2797.85214994201	765.994516442992	1721.41747303578	2348.42357672282	2307.81972720516	3766.75918753067	5920.06052372895	12373.2390894723	8707.96322298357	11064.9066871439	11948.9721066354	10625.2905690904	17948.8227262209	11935.8494539494	5750.02105915344	17930.2885605676	9387.67998792534	16480.6986479864	8186.26159636885	14144.3288256841	20746.4448037438
GCFC2	GCFC2	0	4.47491336567845	0	0	3.93694333100316	4.57481672604672	0	3.15123567744248	2.92900750937029	9.53242579143481	11.7606344081114	0	1.76090693435171	0	1.83949627419542	0	16.1237633973983	4.40007801747134	0	7.79305819132233	8.54585236055555	0	7.48845850601514	0.502542914274299	0	8.85905838096053	5.20971861596526	5.5775022703244	5.69836188872352	10.4730011073951	0.555616483705234	3.43102779847866
RRAGB	RRAGB	1.24912457128616	2.23745668283923	2.31761159391429	0	8.17672845669886	9.77347209655436	6.61122634893615	12.8018949396101	11.7160300374812	2.11831684254107	15.6808458774819	13.494463745701	4.40226733587926	0	4.29215797312265	3.32778619640253	0	1.46669267249045	5.48337650763229	0	0.657373258504273	4.34508076604924	3.32820378045117	0	0	0	1.04194372319305	6.69300272438928	1.5540986969246	4.43088508389792	0	0
